respondent_id,field_day,supplier,screener_version,loi_minutes,age_band,gender,region,education,urbanicity,aware,consider,used_12m,b1,b2,b3,b4,b5,b6,b7,b8
R01072,3,Meridian,v2_12month,5.7,18-34,Male,Midwest,Bachelor's or higher,Urban,0,0,0,4,5,1,2,5,1,2,3
R01073,7,Colwyn,v2_12month,9.0,18-34,Female,Northeast,Bachelor's or higher,Suburban,1,0,0,5,4,2,1,4,3,1,5
R01074,7,Colwyn,v2_12month,8.9,35-54,Female,West,Bachelor's or higher,Urban,1,0,0,1,2,4,5,5,1,3,4
R01075,3,Meridian,v2_12month,5.6,65+,Male,Northeast,High school or less,Urban,1,1,0,5,4,3,1,5,4,3,2
R01076,7,Colwyn,v2_12month,8.7,65+,Female,Northeast,Bachelor's or higher,Urban,0,0,0,4,5,1,2,3,4,5,1
R01077,9,Colwyn,v2_12month,2.1,18-34,Male,West,Bachelor's or higher,Rural,0,0,0,4,3,1,5,5,4,2,1
R01078,8,Colwyn,v2_12month,4.9,18-34,Female,South,Bachelor's or higher,Suburban,1,0,0,1,2,4,5,2,3,5,1
R01079,5,Colwyn,v2_12month,8.5,55-64,Male,West,Bachelor's or higher,Urban,1,0,0,3,2,1,5,2,1,5,4
R01080,8,Colwyn,v2_12month,6.0,18-34,Male,South,High school or less,Urban,0,0,0,3,2,1,5,2,1,5,4
R01081,4,Colwyn,v2_12month,6.5,18-34,Male,West,Bachelor's or higher,Urban,1,1,1,2,3,5,1,3,4,1,2
R01082,9,Colwyn,v2_12month,9.3,18-34,Female,West,Bachelor's or higher,Urban,1,0,0,3,2,5,4,2,1,4,3
R01083,8,Colwyn,v2_12month,8.4,18-34,Female,South,Some college,Suburban,1,1,0,1,2,3,4,2,3,4,5
R01084,5,Colwyn,v2_12month,8.9,18-34,Male,South,High school or less,Urban,0,0,0,3,2,1,5,4,3,2,1
R01085,4,Colwyn,v2_12month,8.9,35-54,Female,West,High school or less,Suburban,1,1,1,2,3,5,1,1,2,4,5
R01086,7,Colwyn,v2_12month,7.8,18-34,Female,West,Some college,Rural,0,0,0,2,1,4,3,3,2,5,4
R01087,7,Colwyn,v2_12month,7.4,35-54,Female,South,High school or less,Urban,1,1,1,3,4,5,1,2,3,4,5
R01088,4,Colwyn,v2_12month,6.2,18-34,Male,South,High school or less,Rural,0,0,0,2,1,5,4,1,5,4,3
R01089,8,Colwyn,v2_12month,9.3,18-34,Female,South,Some college,Urban,0,0,0,5,1,3,4,1,2,4,5
R01090,4,Colwyn,v2_12month,2.2,55-64,Male,West,Bachelor's or higher,Suburban,1,1,0,5,1,2,3,4,5,1,2
R01091,9,Colwyn,v2_12month,4.9,18-34,Male,West,High school or less,Urban,0,0,0,1,5,3,2,2,1,4,3
R01092,6,Colwyn,v2_12month,1.9,18-34,Male,Midwest,High school or less,Urban,1,1,1,1,2,4,5,5,1,3,4
R01093,1,Meridian,v1_3month,5.6,18-34,Female,West,Some college,Suburban,0,0,0,4,3,2,1,5,4,3,2
R01094,4,Colwyn,v2_12month,9.6,55-64,Female,West,Bachelor's or higher,Urban,1,0,0,4,5,1,2,5,1,2,3
R01095,6,Colwyn,v2_12month,7.6,18-34,Female,South,Bachelor's or higher,Suburban,1,0,0,2,1,4,3,1,5,3,2
R01096,5,Colwyn,v2_12month,7.8,55-64,Male,West,Some college,Urban,1,1,1,5,1,3,4,1,2,4,5
R01097,1,Meridian,v1_3month,9.7,35-54,Female,South,Bachelor's or higher,Urban,1,0,0,2,1,5,4,1,5,4,3
R01098,5,Colwyn,v2_12month,8.4,18-34,Female,Northeast,Bachelor's or higher,Rural,0,0,0,2,2,2,2,2,2,2,2
R01099,9,Colwyn,v2_12month,8.1,18-34,Male,Northeast,Bachelor's or higher,Rural,1,1,1,1,5,3,2,2,1,4,3
R01100,3,Meridian,v2_12month,9.5,35-54,Female,Northeast,Some college,Suburban,1,1,1,3,4,1,2,4,5,2,3
R01101,5,Colwyn,v2_12month,8.8,35-54,Male,Northeast,High school or less,Urban,1,1,1,3,2,1,5,2,1,5,4
R01102,5,Colwyn,v2_12month,7.7,18-34,Female,Northeast,High school or less,Urban,0,0,0,1,2,3,4,2,3,4,5
R01103,1,Meridian,v1_3month,9.1,18-34,Female,West,Bachelor's or higher,Urban,1,0,0,2,1,4,3,1,5,3,2
R01104,4,Colwyn,v2_12month,9.4,35-54,Female,West,High school or less,Suburban,0,0,0,2,3,5,1,1,2,4,5
R01105,4,Colwyn,v2_12month,5.4,18-34,Female,South,Some college,Urban,0,0,0,2,1,5,4,3,2,1,5
R01106,7,Colwyn,v2_12month,9.1,55-64,Female,South,Some college,Urban,1,0,0,2,3,4,5,1,2,3,4
R01107,6,Colwyn,v2_12month,9.6,18-34,Male,South,Bachelor's or higher,Suburban,0,0,0,3,2,5,4,4,3,1,5
R01108,8,Colwyn,v2_12month,2.0,18-34,Female,South,Bachelor's or higher,Suburban,0,0,0,4,5,2,3,5,1,3,4
R01109,6,Colwyn,v2_12month,9.6,18-34,Male,Midwest,Bachelor's or higher,Urban,0,0,0,3,2,1,5,2,1,5,4
R01110,2,Meridian,v1_3month,8.5,35-54,Female,Northeast,High school or less,Urban,1,1,1,5,4,2,1,4,3,1,5
R01111,6,Colwyn,v2_12month,7.2,18-34,Female,West,Bachelor's or higher,Urban,1,1,1,4,5,1,2,5,1,2,3
R01112,6,Colwyn,v2_12month,9.3,18-34,Female,Northeast,Bachelor's or higher,Suburban,0,0,0,5,4,3,2,4,3,2,1
R01113,4,Colwyn,v2_12month,5.8,18-34,Female,South,High school or less,Suburban,0,0,0,4,4,4,4,4,4,4,4
R01114,5,Colwyn,v2_12month,5.9,35-54,Male,Northeast,Some college,Suburban,1,0,0,1,5,3,2,2,1,4,3
R01115,5,Colwyn,v2_12month,6.7,18-34,Male,Midwest,High school or less,Rural,1,0,0,3,3,3,3,3,3,3,3
R01116,9,Colwyn,v2_12month,7.0,18-34,Male,Northeast,Bachelor's or higher,Urban,0,0,0,4,3,2,1,5,4,3,2
R01117,5,Colwyn,v2_12month,5.3,18-34,Female,West,High school or less,Suburban,1,0,0,1,2,4,5,5,1,3,4
R01118,3,Meridian,v2_12month,9.8,35-54,Male,Midwest,High school or less,Rural,1,1,0,1,5,3,2,5,4,2,1
R01119,5,Colwyn,v2_12month,8.3,18-34,Female,South,High school or less,Urban,0,0,0,1,2,3,4,2,3,4,5
R01120,6,Colwyn,v2_12month,6.9,18-34,Female,Midwest,Bachelor's or higher,Suburban,0,0,0,1,2,3,4,2,3,4,5
R01121,2,Meridian,v1_3month,7.2,18-34,Male,South,Some college,Suburban,0,0,0,4,4,4,4,4,4,4,4
R01122,6,Colwyn,v2_12month,9.9,18-34,Female,South,Bachelor's or higher,Urban,1,0,0,1,2,4,5,2,3,5,1
R01123,1,Meridian,v1_3month,6.8,65+,Female,West,Some college,Urban,1,1,1,5,4,3,2,4,3,2,1
R01124,9,Colwyn,v2_12month,5.5,35-54,Female,South,Bachelor's or higher,Suburban,1,1,1,2,3,4,5,1,2,3,4
R01125,5,Colwyn,v2_12month,8.0,18-34,Male,South,Bachelor's or higher,Urban,1,1,1,5,4,2,1,1,5,3,2
R01126,5,Colwyn,v2_12month,9.4,65+,Male,Midwest,High school or less,Urban,1,1,0,3,4,1,2,2,3,5,1
R01127,5,Colwyn,v2_12month,8.9,35-54,Male,Midwest,High school or less,Suburban,1,0,0,5,4,3,2,1,5,4,3
R01128,5,Colwyn,v2_12month,6.6,35-54,Female,Northeast,High school or less,Urban,0,0,0,5,1,2,3,1,2,3,4
R01129,2,Meridian,v1_3month,9.4,35-54,Female,South,Bachelor's or higher,Suburban,1,1,1,4,3,1,5,3,2,5,4
R01130,4,Colwyn,v2_12month,8.9,35-54,Male,Midwest,High school or less,Urban,1,0,0,4,3,2,1,5,4,3,2
R01131,4,Colwyn,v2_12month,9.4,18-34,Female,South,Bachelor's or higher,Urban,0,0,0,1,2,4,5,5,1,3,4
R01132,8,Colwyn,v2_12month,2.1,18-34,Female,Midwest,Some college,Rural,0,0,0,1,5,3,2,2,1,4,3
R01133,8,Colwyn,v2_12month,8.6,35-54,Female,West,Some college,Urban,1,0,0,5,1,2,3,4,5,1,2
R01134,4,Colwyn,v2_12month,6.0,35-54,Female,South,Some college,Urban,1,1,0,4,4,4,4,4,4,4,4
R01135,7,Colwyn,v2_12month,7.7,18-34,Male,West,Some college,Urban,0,0,0,5,1,3,4,1,2,4,5
R01136,9,Colwyn,v2_12month,6.2,35-54,Female,West,Bachelor's or higher,Suburban,1,0,0,1,5,3,2,5,4,2,1
R01137,4,Colwyn,v2_12month,1.7,55-64,Male,South,Bachelor's or higher,Suburban,1,0,0,4,5,1,2,5,1,2,3
R01138,3,Meridian,v2_12month,9.4,18-34,Male,Northeast,High school or less,Urban,0,0,0,1,5,4,3,2,1,5,4
R01139,6,Colwyn,v2_12month,8.7,35-54,Female,West,Bachelor's or higher,Urban,1,1,1,2,3,5,1,1,2,4,5
R01140,4,Colwyn,v2_12month,8.3,18-34,Male,Northeast,Bachelor's or higher,Urban,1,1,1,2,3,5,1,1,2,4,5
R01141,8,Colwyn,v2_12month,5.6,55-64,Female,South,Some college,Suburban,1,0,0,2,1,5,4,3,2,1,5
R01142,4,Colwyn,v2_12month,7.6,18-34,Female,South,High school or less,Urban,1,0,0,3,4,5,1,2,3,4,5
R01143,6,Colwyn,v2_12month,9.9,35-54,Female,South,High school or less,Rural,1,1,1,1,5,3,2,2,1,4,3
R01144,9,Colwyn,v2_12month,6.6,35-54,Male,West,Bachelor's or higher,Suburban,0,0,0,3,4,1,2,4,5,2,3
R01145,8,Colwyn,v2_12month,8.7,35-54,Female,Midwest,Some college,Urban,0,0,0,5,4,3,2,4,3,2,1
R01146,4,Colwyn,v2_12month,5.8,18-34,Male,Northeast,Bachelor's or higher,Urban,0,0,0,5,1,2,3,1,2,3,4
R01147,7,Colwyn,v2_12month,6.2,65+,Male,West,High school or less,Urban,1,1,1,3,2,5,4,2,1,4,3
R01148,7,Colwyn,v2_12month,6.2,18-34,Male,South,Some college,Urban,1,0,0,1,2,4,5,5,1,3,4
R01149,9,Colwyn,v2_12month,6.2,35-54,Female,Midwest,Bachelor's or higher,Rural,1,1,1,1,5,4,3,2,1,5,4
R01150,1,Meridian,v1_3month,8.6,55-64,Male,Midwest,High school or less,Urban,1,0,0,3,2,5,4,4,3,1,5
R01151,5,Colwyn,v2_12month,9.0,18-34,Female,Northeast,Bachelor's or higher,Urban,0,0,0,4,5,1,2,3,4,5,1
R01152,3,Meridian,v2_12month,6.0,65+,Male,West,Some college,Rural,1,1,1,4,3,2,1,5,4,3,2
R01153,5,Colwyn,v2_12month,7.7,18-34,Female,West,Bachelor's or higher,Urban,1,0,0,5,1,3,4,4,5,2,3
R01154,1,Meridian,v1_3month,7.8,35-54,Female,Northeast,Bachelor's or higher,Rural,1,0,0,4,3,1,5,3,2,5,4
R01155,8,Colwyn,v2_12month,5.2,18-34,Male,West,Bachelor's or higher,Urban,0,0,0,5,1,2,3,1,2,3,4
R01156,5,Colwyn,v2_12month,8.7,18-34,Female,South,Some college,Suburban,0,0,0,2,1,5,4,1,5,4,3
R01157,9,Colwyn,v2_12month,9.4,35-54,Male,West,Some college,Suburban,0,0,0,3,3,3,3,3,3,3,3
R01158,6,Colwyn,v2_12month,8.5,18-34,Female,Midwest,Bachelor's or higher,Urban,0,0,0,5,4,2,1,1,5,3,2
R01159,9,Colwyn,v2_12month,8.7,35-54,Male,West,Some college,Urban,0,0,0,2,3,4,5,1,2,3,4
R01160,7,Colwyn,v2_12month,6.2,18-34,Female,South,High school or less,Suburban,0,0,0,1,2,3,4,5,1,2,3
R01161,5,Colwyn,v2_12month,7.1,35-54,Male,West,Some college,Urban,1,1,1,3,2,5,4,4,3,1,5
R01162,7,Colwyn,v2_12month,4.9,18-34,Female,South,Bachelor's or higher,Suburban,0,0,0,3,4,1,2,2,3,5,1
R01163,3,Meridian,v2_12month,6.6,18-34,Male,West,Some college,Rural,1,0,0,1,5,4,3,2,1,5,4
R01164,8,Colwyn,v2_12month,6.7,18-34,Female,West,Bachelor's or higher,Urban,0,0,0,1,2,3,4,2,3,4,5
R01165,1,Meridian,v1_3month,8.1,55-64,Female,West,Bachelor's or higher,Rural,0,0,0,2,1,4,3,1,5,3,2
R01166,4,Colwyn,v2_12month,5.3,35-54,Female,South,Bachelor's or higher,Rural,1,0,0,5,1,3,4,1,2,4,5
R01167,8,Colwyn,v2_12month,8.9,18-34,Male,Midwest,Bachelor's or higher,Suburban,1,0,0,2,1,5,4,1,5,4,3
R01168,8,Colwyn,v2_12month,5.6,18-34,Female,Northeast,High school or less,Urban,1,0,0,3,4,5,1,2,3,4,5
R01169,5,Colwyn,v2_12month,2.5,35-54,Female,Midwest,Some college,Urban,1,0,0,3,2,5,4,4,3,1,5
R01170,1,Meridian,v1_3month,6.4,35-54,Female,South,Some college,Urban,0,0,0,3,2,1,5,2,1,5,4
R01171,8,Colwyn,v2_12month,6.9,18-34,Female,Midwest,High school or less,Urban,0,0,0,3,4,1,2,4,5,2,3
R01172,6,Colwyn,v2_12month,6.7,18-34,Female,South,High school or less,Urban,0,0,0,3,2,5,4,2,1,4,3
R01173,4,Colwyn,v2_12month,5.4,18-34,Male,South,Bachelor's or higher,Urban,1,1,0,3,4,5,1,4,5,1,2
R01174,8,Colwyn,v2_12month,8.2,18-34,Male,South,High school or less,Urban,0,0,0,3,2,1,5,4,3,2,1
R01175,2,Meridian,v1_3month,8.1,18-34,Female,South,Bachelor's or higher,Suburban,1,0,0,4,5,2,3,3,4,1,2
R01176,1,Meridian,v1_3month,8.7,35-54,Male,Midwest,Bachelor's or higher,Urban,1,1,1,4,3,1,5,5,4,2,1
R01177,3,Meridian,v2_12month,9.5,18-34,Female,West,Some college,Suburban,1,0,0,3,4,5,1,2,3,4,5
R01178,2,Meridian,v1_3month,7.2,35-54,Female,Northeast,Some college,Suburban,1,1,1,4,3,2,1,3,2,1,5
R01179,9,Colwyn,v2_12month,6.3,18-34,Male,West,Bachelor's or higher,Urban,1,1,1,5,1,3,4,1,2,4,5
R01180,2,Meridian,v1_3month,8.9,65+,Female,South,High school or less,Suburban,1,1,1,4,5,2,3,5,1,3,4
R01181,4,Colwyn,v2_12month,8.0,65+,Female,South,Some college,Suburban,1,0,0,2,1,5,4,1,5,4,3
R01182,7,Colwyn,v2_12month,2.6,18-34,Male,West,Some college,Urban,0,0,0,3,4,5,1,4,5,1,2
R01183,9,Colwyn,v2_12month,7.2,18-34,Female,West,Bachelor's or higher,Suburban,1,0,0,4,3,1,5,3,2,5,4
R01184,8,Colwyn,v2_12month,8.2,65+,Female,South,Bachelor's or higher,Urban,1,0,0,4,5,2,3,3,4,1,2
R01185,2,Meridian,v1_3month,5.4,18-34,Male,Midwest,High school or less,Rural,1,1,1,3,2,1,5,4,3,2,1
R01186,3,Meridian,v2_12month,6.2,55-64,Male,South,Some college,Suburban,0,0,0,5,1,2,3,4,5,1,2
R01187,6,Colwyn,v2_12month,5.8,18-34,Female,South,Some college,Suburban,0,0,0,3,2,5,4,4,3,1,5
R01188,7,Colwyn,v2_12month,8.9,55-64,Male,South,Bachelor's or higher,Urban,1,0,0,2,3,5,1,3,4,1,2
R01189,4,Colwyn,v2_12month,5.6,35-54,Female,South,High school or less,Rural,1,0,0,4,3,2,1,3,2,1,5
R01190,9,Colwyn,v2_12month,6.5,18-34,Male,Midwest,Some college,Urban,0,0,0,2,1,4,3,1,5,3,2
R01191,7,Colwyn,v2_12month,6.3,18-34,Female,Midwest,Bachelor's or higher,Suburban,0,0,0,5,1,2,3,1,2,3,4
R01192,8,Colwyn,v2_12month,9.1,35-54,Female,Midwest,Bachelor's or higher,Suburban,0,0,0,5,4,3,2,4,3,2,1
R01193,7,Colwyn,v2_12month,9.2,18-34,Female,South,Bachelor's or higher,Urban,1,0,0,1,2,4,5,2,3,5,1
R01194,4,Colwyn,v2_12month,8.6,18-34,Male,West,Bachelor's or higher,Urban,1,1,1,5,4,2,1,1,5,3,2
R01195,2,Meridian,v1_3month,4.9,35-54,Female,Midwest,Bachelor's or higher,Rural,1,0,0,2,3,4,5,1,2,3,4
R01196,6,Colwyn,v2_12month,9.4,35-54,Male,Northeast,Bachelor's or higher,Suburban,1,0,0,5,4,3,2,1,5,4,3
R01197,4,Colwyn,v2_12month,4.8,55-64,Male,Northeast,High school or less,Urban,1,1,1,1,2,4,5,5,1,3,4
R01198,9,Colwyn,v2_12month,8.6,18-34,Male,Northeast,Bachelor's or higher,Urban,0,0,0,4,3,1,5,3,2,5,4
R01199,6,Colwyn,v2_12month,7.3,35-54,Male,Northeast,High school or less,Urban,0,0,0,3,5,1,2,4,5,1,2
R01200,9,Colwyn,v2_12month,7.4,18-34,Male,Midwest,Some college,Urban,0,0,0,5,4,2,1,4,3,1,5
R01201,9,Colwyn,v2_12month,7.1,18-34,Female,South,Bachelor's or higher,Suburban,0,0,0,3,4,5,1,4,5,1,2
R01202,9,Colwyn,v2_12month,4.8,35-54,Male,South,Bachelor's or higher,Suburban,1,1,1,3,2,1,5,2,1,5,4
R01203,5,Colwyn,v2_12month,7.9,18-34,Male,Midwest,High school or less,Suburban,1,0,0,5,1,3,4,1,2,4,5
R01204,8,Colwyn,v2_12month,6.0,35-54,Female,South,Some college,Urban,1,0,0,4,3,1,5,5,4,2,1
R01205,6,Colwyn,v2_12month,8.8,35-54,Male,West,Some college,Suburban,1,1,1,1,2,3,4,5,1,2,3
R01206,1,Meridian,v1_3month,6.9,18-34,Female,South,Bachelor's or higher,Urban,1,0,0,4,3,2,1,5,4,3,2
R01207,8,Colwyn,v2_12month,9.6,35-54,Male,Midwest,High school or less,Urban,1,1,0,4,5,2,3,3,5,1,2
R01208,7,Colwyn,v2_12month,7.8,18-34,Female,South,Some college,Urban,0,0,0,3,2,5,4,2,1,4,3
R01209,6,Colwyn,v2_12month,7.0,55-64,Female,Midwest,High school or less,Urban,0,0,0,2,3,4,5,2,4,5,1
R01210,1,Meridian,v1_3month,9.6,18-34,Male,West,High school or less,Urban,0,0,0,2,3,5,1,3,4,1,2
R01211,2,Meridian,v1_3month,2.1,55-64,Female,Midwest,Bachelor's or higher,Suburban,1,0,0,1,5,4,3,5,4,3,2
R01212,6,Colwyn,v2_12month,7.2,18-34,Female,South,High school or less,Suburban,0,0,0,2,3,4,5,3,4,5,1
R01213,7,Colwyn,v2_12month,7.5,55-64,Male,South,Bachelor's or higher,Urban,1,0,0,3,2,5,4,2,1,4,3
R01214,4,Colwyn,v2_12month,5.7,35-54,Male,South,High school or less,Urban,1,1,1,3,4,1,2,2,3,5,1
R01215,8,Colwyn,v2_12month,9.3,35-54,Female,West,Bachelor's or higher,Suburban,1,1,1,2,1,5,4,3,2,1,5
R01216,5,Colwyn,v2_12month,7.0,55-64,Female,West,Some college,Suburban,1,0,0,3,4,5,1,2,3,4,5
R01217,7,Colwyn,v2_12month,6.7,18-34,Male,West,Bachelor's or higher,Suburban,1,0,0,1,5,3,2,2,1,4,3
R01218,2,Meridian,v1_3month,6.4,55-64,Male,South,High school or less,Urban,1,0,0,1,2,4,5,2,3,5,1
R01219,7,Colwyn,v2_12month,8.3,18-34,Female,South,Bachelor's or higher,Suburban,1,0,0,3,2,1,5,2,1,5,4
R01220,8,Colwyn,v2_12month,9.2,35-54,Male,Northeast,High school or less,Urban,1,1,1,5,4,3,2,1,5,4,3
R01221,8,Colwyn,v2_12month,9.7,35-54,Male,Northeast,High school or less,Urban,1,0,0,3,4,1,2,2,3,5,1
R01222,9,Colwyn,v2_12month,6.1,35-54,Female,South,Bachelor's or higher,Urban,0,0,0,1,5,3,2,2,1,4,3
R01223,5,Colwyn,v2_12month,5.9,35-54,Female,Midwest,Bachelor's or higher,Urban,0,0,0,2,3,4,5,1,2,3,4
R01224,8,Colwyn,v2_12month,8.9,35-54,Female,South,Bachelor's or higher,Suburban,1,0,0,1,5,4,3,5,4,3,2
R01225,6,Colwyn,v2_12month,8.0,18-34,Male,South,High school or less,Suburban,0,0,0,2,3,5,1,3,4,1,2
R01226,9,Colwyn,v2_12month,8.0,35-54,Male,Midwest,Bachelor's or higher,Suburban,1,1,1,2,1,4,3,1,5,3,2
R01227,7,Colwyn,v2_12month,7.2,35-54,Female,South,Bachelor's or higher,Urban,0,0,0,1,2,3,4,2,3,4,5
R01228,5,Colwyn,v2_12month,9.9,35-54,Female,West,Some college,Suburban,0,0,0,4,3,2,1,5,4,3,2
R01229,5,Colwyn,v2_12month,6.3,18-34,Male,Midwest,Some college,Rural,0,0,0,5,1,3,4,4,5,2,3
R01230,8,Colwyn,v2_12month,8.5,18-34,Female,Midwest,Some college,Suburban,1,1,0,1,2,3,4,2,3,4,5
R01231,3,Meridian,v2_12month,6.4,55-64,Male,South,High school or less,Suburban,1,1,0,2,1,4,3,1,5,3,2
R01232,5,Colwyn,v2_12month,6.8,35-54,Male,South,Bachelor's or higher,Suburban,1,1,1,2,3,5,1,3,4,1,2
R01233,6,Colwyn,v2_12month,6.1,55-64,Female,Midwest,Some college,Suburban,0,0,0,2,1,5,4,1,5,4,3
R01234,3,Meridian,v2_12month,9.9,18-34,Male,West,Some college,Urban,1,0,0,2,3,4,5,1,2,3,4
R01235,7,Colwyn,v2_12month,6.9,18-34,Female,South,Some college,Suburban,1,1,1,2,1,4,3,3,2,5,4
R01236,5,Colwyn,v2_12month,5.0,35-54,Female,South,Bachelor's or higher,Urban,1,0,0,1,2,4,5,5,1,3,4
R01237,7,Colwyn,v2_12month,6.2,35-54,Female,Midwest,Bachelor's or higher,Rural,1,0,0,2,1,5,4,3,2,1,5
R01238,9,Colwyn,v2_12month,7.6,35-54,Female,South,Bachelor's or higher,Rural,1,1,0,2,3,4,5,3,4,5,1
R01239,3,Meridian,v2_12month,9.5,55-64,Female,South,Bachelor's or higher,Suburban,0,0,0,4,3,1,5,3,2,5,4
R01240,9,Colwyn,v2_12month,5.2,18-34,Female,South,High school or less,Urban,1,0,0,1,5,3,2,2,1,4,3
R01241,4,Colwyn,v2_12month,5.9,35-54,Male,Northeast,Bachelor's or higher,Suburban,1,1,0,5,1,2,3,4,5,1,2
R01242,8,Colwyn,v2_12month,9.7,18-34,Female,South,High school or less,Suburban,1,0,0,3,2,1,5,4,3,2,1
R01243,8,Colwyn,v2_12month,5.0,18-34,Female,West,Some college,Suburban,1,0,0,5,1,3,4,4,5,2,3
R01244,1,Meridian,v1_3month,8.7,55-64,Female,West,Some college,Urban,1,1,0,5,4,2,1,4,3,1,5
R01245,8,Colwyn,v2_12month,6.9,18-34,Female,West,Bachelor's or higher,Urban,0,0,0,3,4,5,1,4,5,1,2
R01246,5,Colwyn,v2_12month,6.8,55-64,Male,West,Some college,Urban,1,0,0,1,5,4,3,5,4,3,2
R01247,8,Colwyn,v2_12month,5.0,18-34,Female,Midwest,Bachelor's or higher,Suburban,0,0,0,4,5,2,3,5,1,3,4
R01248,8,Colwyn,v2_12month,7.1,18-34,Male,West,Bachelor's or higher,Rural,0,0,0,5,4,2,1,1,5,3,2
R01249,8,Colwyn,v2_12month,7.5,65+,Female,Northeast,Bachelor's or higher,Suburban,1,0,0,2,3,4,5,1,2,3,4
R01250,5,Colwyn,v2_12month,6.8,35-54,Male,South,Some college,Urban,1,1,1,5,1,3,4,4,5,2,3
R01251,8,Colwyn,v2_12month,6.3,35-54,Female,West,Bachelor's or higher,Suburban,0,0,0,4,3,2,1,5,4,3,2
R01252,1,Meridian,v1_3month,6.5,18-34,Male,Midwest,Bachelor's or higher,Urban,0,0,0,3,5,1,2,3,4,5,1
R01253,2,Meridian,v1_3month,9.2,65+,Male,Midwest,Bachelor's or higher,Urban,1,1,1,4,3,1,5,5,4,2,1
R01254,6,Colwyn,v2_12month,9.1,18-34,Female,Northeast,High school or less,Suburban,1,1,1,3,4,1,2,4,5,2,3
R01255,7,Colwyn,v2_12month,6.4,18-34,Female,Midwest,Some college,Suburban,1,1,1,4,3,2,1,3,2,1,5
R01256,7,Colwyn,v2_12month,9.1,18-34,Male,Midwest,Bachelor's or higher,Suburban,0,0,0,4,5,1,2,5,1,2,3
R01257,6,Colwyn,v2_12month,6.7,35-54,Male,Northeast,High school or less,Suburban,1,1,1,4,3,1,5,3,2,5,4
R01258,9,Colwyn,v2_12month,5.0,18-34,Male,Midwest,High school or less,Urban,1,1,1,2,3,5,1,1,2,4,5
R01259,9,Colwyn,v2_12month,1.9,55-64,Male,South,High school or less,Suburban,0,0,0,5,4,3,2,1,5,4,3
R01260,6,Colwyn,v2_12month,6.0,18-34,Male,South,Bachelor's or higher,Urban,1,0,0,1,5,4,3,5,4,3,2
R01261,2,Meridian,v1_3month,5.0,18-34,Male,West,Bachelor's or higher,Urban,1,0,0,4,5,2,3,5,1,3,4
R01262,3,Meridian,v2_12month,5.1,35-54,Male,South,Some college,Urban,0,0,0,3,2,5,4,2,1,4,3
R01263,4,Colwyn,v2_12month,6.0,55-64,Female,Northeast,Bachelor's or higher,Urban,1,0,0,4,5,1,2,5,1,2,3
R01264,7,Colwyn,v2_12month,6.8,18-34,Female,Midwest,Some college,Urban,0,0,0,3,2,1,5,4,3,2,1
R01265,9,Colwyn,v2_12month,5.0,18-34,Female,Midwest,High school or less,Suburban,0,0,0,4,5,2,3,3,4,1,2
R01266,3,Meridian,v2_12month,9.4,65+,Female,South,High school or less,Suburban,1,1,1,3,2,5,4,4,3,1,5
R01267,9,Colwyn,v2_12month,9.8,18-34,Female,South,High school or less,Suburban,0,0,0,3,4,5,1,2,3,4,5
R01268,4,Colwyn,v2_12month,1.9,55-64,Male,West,Some college,Urban,1,1,1,3,2,1,5,2,1,5,4
R01269,7,Colwyn,v2_12month,5.2,18-34,Female,Midwest,Bachelor's or higher,Suburban,1,1,1,1,2,4,5,2,3,5,1
R01270,8,Colwyn,v2_12month,8.3,18-34,Male,Northeast,Some college,Urban,0,0,0,3,4,5,1,2,3,4,5
R01271,7,Colwyn,v2_12month,7.2,35-54,Female,South,Bachelor's or higher,Urban,1,0,0,1,5,3,2,2,1,4,3
R01272,8,Colwyn,v2_12month,5.6,35-54,Male,Midwest,High school or less,Urban,1,0,0,2,3,5,1,1,2,4,5
R01273,3,Meridian,v2_12month,8.1,35-54,Female,South,Bachelor's or higher,Urban,1,1,1,1,5,4,3,2,1,5,4
R01274,8,Colwyn,v2_12month,6.6,18-34,Female,South,High school or less,Rural,0,0,0,5,1,2,3,1,2,3,4
R01275,8,Colwyn,v2_12month,8.6,18-34,Male,Northeast,Some college,Urban,1,1,1,2,1,4,3,1,5,3,2
R01276,5,Colwyn,v2_12month,7.4,18-34,Male,South,Some college,Suburban,1,1,1,2,3,5,1,3,4,1,2
R01277,9,Colwyn,v2_12month,6.0,35-54,Male,South,Bachelor's or higher,Suburban,1,0,0,3,3,3,3,3,3,3,3
R01278,4,Colwyn,v2_12month,7.2,18-34,Female,Midwest,High school or less,Urban,1,0,0,5,1,2,3,4,5,1,2
R01279,6,Colwyn,v2_12month,5.9,18-34,Female,South,High school or less,Suburban,0,0,0,5,4,2,1,1,5,3,2
R01280,1,Meridian,v1_3month,8.2,65+,Male,West,High school or less,Urban,1,1,0,3,2,5,4,2,1,4,3
R01281,7,Colwyn,v2_12month,6.7,65+,Female,Northeast,High school or less,Urban,1,1,0,2,3,4,5,3,4,5,1
R01282,5,Colwyn,v2_12month,6.7,18-34,Male,West,Some college,Urban,0,0,0,4,3,2,1,3,2,1,5
R01283,8,Colwyn,v2_12month,9.7,18-34,Male,Northeast,Bachelor's or higher,Urban,1,0,0,2,3,5,1,3,4,1,2
R01284,9,Colwyn,v2_12month,8.5,18-34,Female,South,Bachelor's or higher,Urban,1,0,0,5,4,2,1,1,5,3,2
